municipality,party,votes,population,percentage_dutch
Berkelland,Piratenpartij - De Groenen,0.04902761889197581,43846,91.9
Berkelland,LP (Libertaire Partij),0.03922209511358065,43846,91.9
Berkelland,LEF - Voor de Nieuwe Generatie,0.03268507926131721,43846,91.9
Berkelland,Nederland met een PLAN,0.02614806340905377,43846,91.9
Bernheze,PVV,27.954853710521217,31455,90.7
Bernheze,VVD,19.182329006006587,31455,90.7
Bernheze,NSC,12.93838403410192,31455,90.7
Bernheze,PvdA/GL,9.566944390621972,31455,90.7
Bernheze,BBB,6.704127107149777,31455,90.7
Bernheze,D66,5.99689982561519,31455,90.7
Bernheze,SP,5.832203061422205,31455,90.7
Bernheze,CDA,5.255764386746755,31455,90.7
Bernheze,FvD,1.322418136020151,31455,90.7
Bernheze,PvdD,1.0317767874442936,31455,90.7
Bernheze,Volt,0.9881805851579152,31455,90.7
Bernheze,JA21,0.8283278434411935,31455,90.7
Bernheze,50PLUS,0.6636310792482076,31455,90.7
Bernheze,BVNL,0.5425305173416005,31455,90.7
Bernheze,DENK,0.4214299554349932,31455,90.7
Bernheze,ChristenUnie,0.2276690563844216,31455,90.7
Bernheze,Splinter,0.1404766518116644,31455,90.7
Bernheze,BIJ1,0.09203642704902153,31455,90.7
Bernheze,Nederland met een PLAN,0.07750435962022863,31455,90.7
Bernheze,SGP,0.06781631466770006,31455,90.7
Bernheze,LP (Libertaire Partij),0.04359620228637861,31455,90.7
Bernheze,PartijvdSport,0.04359620228637861,31455,90.7
Bernheze,Piratenpartij - De Groenen,0.03875217981011431,31455,90.7
Bernheze,Samen voor Nederland,0.02422011238132145,31455,90.7
Bernheze,Politieke Partij voor Basisinkomen,0.00968804495252857,31455,90.7
Bernheze,LEF - Voor de Nieuwe Generatie,0.00484402247626428,31455,90.7
Best,PVV,25.80765540036251,30216,81.8
Best,VVD,20.9350677044461,30216,81.8
Best,NSC,14.313892739097986,30216,81.8
Best,PvdA/GL,10.76873867150016,30216,81.8
Best,D66,7.308881543874614,30216,81.8
Best,SP,3.8543554749973343,30216,81.8
Best,BBB,3.614457831325301,30216,81.8
Best,CDA,3.182642072715641,30216,81.8
Best,FvD,1.6739524469559657,30216,81.8
Best,DENK,1.6099797419767568,30216,81.8
Best,Volt,1.5300138607527456,30216,81.8
Best,PvdD,1.41806162703913,30216,81.8
Best,ChristenUnie,1.354088922059921,30216,81.8
Best,JA21,0.6770444610299605,30216,81.8
Best,50PLUS,0.6237338735472865,30216,81.8
Best,BVNL,0.47979528734406657,30216,81.8
Best,SGP,0.22390446742723108,30216,81.8
Best,BIJ1,0.16526282119628957,30216,81.8
Best,Splinter,0.12261435121015034,30216,81.8
Best,LEF - Voor de Nieuwe Generatie,0.0906279987205459,30216,81.8
Best,Nederland met een PLAN,0.06397270497920887,30216,81.8
Best,Piratenpartij - De Groenen,0.05864164623094146,30216,81.8
Best,Samen voor Nederland,0.05864164623094146,30216,81.8
Best,PartijvdSport,0.04264846998613925,30216,81.8
Best,LP (Libertaire Partij),0.01066211749653481,30216,81.8
Best,Politieke Partij voor Basisinkomen,0.01066211749653481,30216,81.8
Beuningen,PVV,28.247037534294556,26157,86.7
Beuningen,VVD,19.893759850563303,26157,86.7
Beuningen,NSC,14.149786935964045,26157,86.7
Beuningen,PvdA/GL,13.431790321639134,26157,86.7
Beuningen,D66,6.730488587939992,26157,86.7
Beuningen,BBB,3.80012842215866,26157,86.7
Beuningen,SP,3.72424260113245,26157,86.7
Beuningen,CDA,2.5217442064094335,26157,86.7
Beuningen,FvD,1.6403012083357655,26157,86.7
Beuningen,PvdD,1.441830599497986,26157,86.7
Beuningen,Volt,1.1616367987858267,26157,86.7
Beuningen,JA21,0.6771350183877182,26157,86.7
Beuningen,50PLUS,0.6012491973615084,26157,86.7
Beuningen,DENK,0.48450178039810865,26157,86.7
Beuningen,ChristenUnie,0.47866440954993866,26157,86.7
Beuningen,BVNL,0.4261280719164089,26157,86.7
Beuningen,SGP,0.16344638374875955,26157,86.7
Beuningen,BIJ1,0.11674741696339969,26157,86.7
Beuningen,Splinter,0.08756056272254976,26157,86.7
Beuningen,Piratenpartij - De Groenen,0.08172319187437978,26157,86.7
Beuningen,Nederland met een PLAN,0.04086159593718989,26157,86.7
Beuningen,LP (Libertaire Partij),0.0350242250890199,26157,86.7
Beuningen,Samen voor Nederland,0.02918685424084992,26157,86.7
Beuningen,LEF - Voor de Nieuwe Generatie,0.01751211254450995,26157,86.7
Beuningen,PartijvdSport,0.01751211254450995,26157,86.7
Beverwijk,PVV,30.055948302034093,41863,71.4
Beverwijk,VVD,15.344580821442513,41863,71.4
